title,district,area,direction,price,types
整租·悦峰华府 3室2厅 南,布心,92.0,南,6500,3室2厅1卫
整租·缤纷时代家园 3室2厅 南,螺岭,95.0,南,9500,3室2厅1卫
整租·华隆园 1室1厅 南,螺岭,30.12,南,2600,1室1厅1卫
整租·环卫小区 3室1厅 南,百仕达,74.0,南,5000,3室1厅1卫
整租·君逸华府 2室2厅 东南,布心,68.0,东南,5300,2室2厅1卫
整租·华达园公寓 1室0厅 南,百仕达,28.64,南,2900,1室0厅1卫
整租·佳兆业金翠园 2室2厅 东,翠竹,78.0,东,8800,2室2厅1卫
整租·新丰大厦 3室2厅 东南,百仕达,103.0,东南,7500,3室2厅2卫
整租·怡泰大厦 2室1厅 东南,黄贝岭,52.31,东南,4800,2室1厅1卫
整租·汇商名苑 1室1厅 北,东门,30.0,北,3300,1室1厅1卫
整租·华达园公寓 1室1厅 东北,百仕达,42.8,东北,3200,1室1厅1卫
整租·金鼎大厦 2室1厅 西南,春风路,62.76,西南,5600,2室1厅1卫
整租·旭飞华达园 1室0厅 北,百仕达,41.0,北,3700,1室0厅1卫
整租·鹿鸣园 3室2厅 南,布心,123.48,南,8000,3室2厅1卫
整租·东乐花园 3室2厅 南,百仕达,88.0,南,5500,3室2厅1卫
整租·洪湖花园 3室2厅 东南,洪湖,97.0,东南,6500,3室2厅1卫
整租·合正锦湖魅力城 3室2厅 复式 南,洪湖,113.0,南,12000,3室2厅2卫
整租·鹏兴花园一期 4室2厅 南,莲塘,171.52,南,7500,4室2厅2卫
整租·翡翠公寓 2室1厅 西南,翠竹,33.0,西南,4500,2室1厅1卫
整租·星桂园 1室0厅 西,地王,28.0,西,3100,1室0厅1卫
整租·辐照中心 3室1厅 南,布心,55.0,南,4000,3室1厅1卫
整租·新港鸿花园 4室2厅 南,百仕达,150.0,南,12000,4室2厅1卫
整租·阳光新干线家园 2室1厅 东北,春风路,62.0,东北,5500,2室1厅1卫
整租·源兴居 3室2厅 东南,洪湖,93.0,东南,5480,3室2厅2卫
整租·通发花园 2室1厅 南,新秀,50.0,南,3600,2室1厅1卫
整租·怡泰大厦 2室1厅 西南,黄贝岭,54.0,西南,4200,2室1厅1卫
整租·聚龙大厦 2室1厅 东北,螺岭,55.04,东北,5200,2室1厅1卫
整租·中深国际大厦 3室2厅 东南,地王,209.58,东南,16800,3室2厅1卫
整租·翠华花园 3室2厅 南,黄贝岭,76.0,南,5300,3室2厅1卫
整租·怡景花园-景庭苑 6室2厅 南,黄贝岭,247.0,南,18000,6室2厅3卫
整租·淘金山·湖景花园二期 3室2厅 东南,布心,89.0,东南,8800,3室2厅1卫
整租·旭飞华达园 1室1厅 东,百仕达,38.0,东,3700,1室1厅1卫
整租·华丽园 3室1厅 南,翠竹,75.0,南,4500,3室1厅1卫
整租·鸿业苑三期 4室2厅 南,黄贝岭,177.79,南,16500,4室2厅2卫
整租·田贝三路 2室1厅 南,翠竹,60.0,南,5000,2室1厅1卫
整租·万科东方尊峪 3室2厅 东南/西北,莲塘,174.21,东南 西北,15000,3室2厅2卫
整租·万科东方尊峪 5室2厅 南,莲塘,182.0,南,10000,5室2厅1卫
整租·松泉山庄 2室2厅 南,布心,71.0,南,4800,2室2厅1卫
整租·万事达名苑二期 3室1厅 南,百仕达,93.0,南,7000,3室1厅1卫
整租·好运来大厦 1室0厅 南,春风路,23.0,南,2800,1室0厅1卫
整租·东方凤雅台 2室2厅 北,莲塘,59.0,北,4500,2室2厅1卫
整租·金色年华家园 3室1厅 东,莲塘,70.0,东,6000,3室1厅1卫
整租·翠景山庄 3室2厅 南,布心,96.0,南,7300,3室2厅1卫
整租·天元大厦 2室1厅 东南,地王,83.95,东南,6000,2室1厅1卫
整租·友谊大厦 2室1厅 西南,春风路,54.5,西南,4800,2室1厅1卫
整租·东乐花园 3室1厅 南,百仕达,92.0,南,5300,3室1厅1卫
整租·名仕阁 2室1厅 北,地王,56.0,北,6200,2室1厅1卫
整租·颖隆大厦 1室0厅 南,布心,36.86,南,3000,1室0厅1卫
整租·合正荣悦 3室2厅 南,黄贝岭,86.0,南,12500,3室2厅1卫
整租·和平广场 3室1厅 东,地王,76.0,东,6500,3室1厅1卫
整租·世界金融中心 1室1厅 跃层 北,万象城,53.15,北,5800,1室1厅1卫
整租·港澳8号 2室1厅 东,东门,60.0,东,5800,2室1厅1卫
整租·城市天地广场 2室2厅 南,万象城,118.0,南,7500,2室2厅1卫
整租·立新花园一期 2室2厅 南,东门,56.0,南,6800,2室2厅1卫
整租·洪湖一街五号大院罗湖区 1室1厅 南,洪湖,20.0,南,2000,1室1厅1卫
合租·松泉山庄 8居室 南卧,布心,12.0,南,1700,8室1厅2卫
整租·华盛君荟名庭 5室2厅 东南/西南,东门,125.0,东南 西南,11000,5室2厅2卫
整租·合正荣悦 4室2厅 东南,黄贝岭,205.0,东南,42000,4室2厅3卫
整租·翠榕花园 3室1厅 东南,莲塘,73.0,东南,5500,3室1厅1卫
整租·蓝馨苑 2室2厅 南,黄贝岭,63.0,南,5500,2室2厅1卫
合租·丽晶大厦 5居室 东卧,万象城,13.0,东,2900,5室1厅3卫
整租·缤纷时代家园 1室0厅 西,螺岭,28.14,西,2980,1室0厅1卫
整租·同乐大厦 1室1厅 南,东门,33.0,南,2800,1室1厅1卫
整租·金枫花园 4室2厅 南/北,新秀,140.0,南 北,8800,4室2厅2卫
整租·雍翠华府 3室2厅 东南,布心,76.0,东南,6200,3室2厅1卫
整租·旭飞华达园 1室0厅 南,百仕达,22.33,南,2500,1室0厅1卫
整租·万科东方尊峪 3室2厅 南/北,莲塘,136.86,南 北,9500,3室2厅2卫
整租·海珑华苑 2室2厅 南,螺岭,72.0,南,5000,2室2厅1卫
整租·美荔园 4室1厅 东,地王,123.0,东,11000,4室1厅2卫
整租·和平广场 2室2厅 西南,地王,61.61,西南,6800,2室2厅1卫
整租·长虹大厦 2室1厅 南,地王,70.0,南,5400,2室1厅1卫
合租·金祥都市花园 4居室 东南卧,清水河,15.0,东南,1300,4室2厅1卫
整租·鸿景翠峰花园 4室2厅 南,莲塘,159.0,南,10000,4室2厅2卫
整租·笋岗中心万象华府 1室0厅 东,笋岗,40.0,东,5500,1室0厅1卫
整租·笋岗中心万象华府 1室0厅 东南,笋岗,41.0,东南,5800,1室0厅1卫
整租·云景梧桐花园 2室2厅 南,莲塘,76.46,南,8500,2室2厅1卫
整租·万科东方尊峪 5室2厅 南,莲塘,175.0,南,15000,5室2厅3卫
整租·百仕达花园一期 5室2厅 复式 南,百仕达,270.0,南,25000,5室2厅2卫
整租·地王大厦信兴广场 2室1厅 南,地王,104.23,南,9000,2室1厅1卫
整租·松泉公寓 2室1厅 南,布心,65.8,南,3600,2室1厅1卫
整租·TCL雅馨居 1室0厅 东南,地王,42.0,东南,3500,1室0厅1卫
整租·草埔新村 2室2厅 南,布心,73.68,南,3900,2室2厅1卫
整租·京基一百大厦 3室1厅 西北,地王,127.66,西北,13000,3室1厅2卫
整租·碧岭华庭 2室1厅 南,布心,73.81,南,5600,2室1厅1卫
整租·百仕达乐湖 4室2厅 南,百仕达,142.0,南,15000,4室2厅2卫
整租·港莲一村 3室2厅 北,莲塘,90.0,北,3900,3室2厅1卫
整租·集浩大厦 1室1厅 南,黄贝岭,46.84,南,3600,1室1厅1卫
整租·广场北街小区 1室0厅 东南,地王,20.0,东南,2600,1室0厅1卫
整租·金丽豪苑 1室1厅 南,翠竹,36.79,南,3300,1室1厅1卫
整租·鹏基公寓 1室0厅 南,莲塘,30.45,南,2000,1室0厅1卫
整租·嘉宝田花园 3室2厅 西南,笋岗,86.0,西南,8000,3室2厅2卫
整租·雍翠华府 2室1厅 北,布心,43.27,北,4000,2室1厅1卫
整租·深港豪苑 4室2厅 东南,地王,150.0,东南,10000,4室2厅2卫
整租·中海天钻 6室1厅 南/北,万象城,180.0,南 北,22000,6室1厅5卫
整租·滨苑小区 3室2厅 南,万象城,87.7,南,6500,3室2厅1卫
整租·怡景花园-荷花村 3室1厅 南,黄贝岭,105.0,南,6500,3室1厅2卫
整租·碧清园 2室1厅 南,银湖,58.11,南,5500,2室1厅1卫
整租·松泉公寓 3室1厅 南,布心,69.0,南,4500,3室1厅1卫
整租·嘉多利花园 4室2厅 南,翠竹,113.99,南,10500,4室2厅1卫
整租·松泉公寓 2室1厅 南,布心,62.0,南,3700,2室1厅1卫
整租·峰度天下 3室1厅 南,新秀,88.0,南,6800,3室1厅1卫
整租·布心公寓 1室1厅 西,布心,39.43,西,3000,1室1厅1卫
整租·地王大厦信兴广场 3室2厅 南,地王,184.0,南,14000,3室2厅2卫
合租·西湖花园 4居室 南卧,地王,20.0,南,2800,4室1厅4卫
整租·贝悦汇大厦 1室1厅 东南,翠竹,32.0,东南,5600,1室1厅1卫
合租·西湖花园 4居室 南卧,地王,25.0,南,2500,4室1厅4卫
整租·旭飞华达园 1室0厅 东,百仕达,22.49,东,2600,1室0厅1卫
整租·中海天钻 3室2厅 南,万象城,110.0,南,19000,3室2厅2卫
整租·宝龙苑 3室2厅 南,百仕达,89.0,南,5000,3室2厅1卫
整租·翡翠公寓 2室1厅 西北,翠竹,33.7,西北,4300,2室1厅1卫
整租·鸿隆世纪广场 3室2厅 东南,地王,113.0,东南,8300,3室2厅1卫
整租·万达丰大厦 3室2厅 东南,螺岭,89.0,东南,6200,3室2厅1卫
整租·京基水贝二期(时代广场) 1室1厅 南,翠竹,45.0,南,5100,1室1厅1卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
整租·电影大厦 1室0厅 东/南/西/北,地王,830.0,东 南 西 北,70550,1室0厅5卫
合租·畔山花园 4居室 南卧,莲塘,15.0,南,1500,4室1厅1卫
整租·电影大厦 1室0厅 东/南/西/北,地王,827.96,东 南 西 北,70550,1室0厅5卫
整租·碧岭华庭 3室2厅 北,布心,93.0,北,7000,3室2厅2卫
整租·供电南苑 3室2厅 东南,万象城,136.47,东南,9000,3室2厅2卫
整租·海珑华苑 1室2厅 南,螺岭,76.88,南,6000,1室2厅1卫
整租·金丽豪苑 2室1厅 西南,翠竹,56.0,西南,4000,2室1厅1卫
整租·金溪大厦 4室2厅 南,东门,103.0,南,13000,4室2厅1卫
整租·金丽豪苑 1室1厅 东,翠竹,54.0,东,3900,1室1厅1卫
合租·龙园山庄 3居室 南卧,清水河,18.0,南,1600,3室1厅1卫
整租·海珑华苑 1室0厅 东南,螺岭,45.0,东南,3300,1室0厅1卫
整租·翠珠小区 2室1厅 跃层 东北,翠竹,69.0,东北,5000,2室1厅2卫
整租·京基水贝二期(时代广场) 5室2厅 东南,翠竹,220.0,东南,23000,5室2厅3卫
整租·深华花园 3室2厅 东,布心,79.0,东,5000,3室2厅1卫
整租·港岛银座 2室2厅 南,地王,103.0,南,8300,2室2厅1卫
整租·太阳新城 3室2厅 南,布心,78.1,南,7000,3室2厅1卫
整租·城市天地广场 2室1厅 南,万象城,117.7,南,8500,2室1厅1卫
整租·合正荣悦 4室2厅 南,黄贝岭,86.0,南,13500,4室2厅2卫
整租·长虹大厦 2室1厅 南,地王,70.97,南,5500,2室1厅1卫
整租·桂木园 3室1厅 南,地王,70.0,南,5000,3室1厅1卫
整租·梧桐山新居一期 1室1厅 西南,莲塘,34.52,西南,2800,1室1厅1卫
整租·电影大厦 1室0厅 南,地王,36.87,南,3000,1室0厅1卫
整租·京基一百大厦 1室1厅 西,地王,43.0,西,5100,1室1厅1卫
整租·海珑华苑 1室1厅 南,螺岭,52.0,南,3000,1室1厅1卫
整租·小鹏兴花园 2室1厅 南,莲塘,70.64,南,4500,2室1厅1卫
整租·培峰苑 1室1厅 南,布心,36.0,南,3500,1室1厅1卫
整租·笋岗中心万象华府 1室0厅 西,笋岗,40.0,西,5000,1室0厅1卫
整租·天韵府 2室2厅 南,布心,70.0,南,5200,2室2厅1卫
整租·京基一百大厦 1室1厅 东,地王,43.0,东,5300,1室1厅1卫
整租·海珑华苑 1室1厅 东,螺岭,77.0,东,5200,1室1厅1卫
整租·湖滨阁 3室2厅 南/北,黄贝岭,103.0,南 北,7500,3室2厅1卫
整租·松泉公寓 2室1厅 东,布心,58.93,东,2600,2室1厅1卫
整租·锦缘里嘉园 2室1厅 南,新秀,70.0,南,6700,2室1厅1卫
整租·钻石时代 1室1厅 复式 南,春风路,27.02,南,4000,1室1厅1卫
整租·观山盛苑 2室2厅 东南,布心,72.09,东南,5500,2室2厅1卫
整租·百仕达花园一期 5室2厅 南,百仕达,179.06,南,18000,5室2厅4卫
整租·阳光新干线家园 1室1厅 西,春风路,39.0,西,4200,1室1厅1卫
整租·中海天钻 3室1厅 东南,万象城,100.0,东南,13000,3室1厅2卫
整租·洪一二邨 2室1厅 西,地王,51.51,西,4600,2室1厅1卫
整租·金丽豪苑 1室1厅 北,翠竹,41.0,北,3500,1室1厅1卫
整租·金丽豪苑 2室1厅 东北,翠竹,58.85,东北,5500,2室1厅1卫
整租·百仕达乐湖 3室2厅 东,百仕达,142.05,东,12000,3室2厅2卫
整租·太阳新城 2室1厅 西北,布心,42.0,西北,4200,2室1厅1卫
整租·万科东方尊峪 3室2厅 西,莲塘,126.01,西,8500,3室2厅2卫
整租·阳光明居 3室1厅 南,布心,77.0,南,5400,3室1厅1卫
整租·新天地名居 1室1厅 东南,黄贝岭,38.0,东南,4200,1室1厅1卫
整租·景园大厦(爱国路) 2室1厅 南,黄贝岭,88.0,南,5200,2室1厅1卫
整租·金城华庭 2室1厅 南,螺岭,64.0,南,5600,2室1厅1卫
整租·长虹大厦 3室1厅 南,地王,70.0,南,4200,3室1厅1卫
整租·爵士大厦 1室0厅 东南,万象城,41.7,东南,4200,1室0厅1卫
整租·雍翠华府 2室2厅 南,布心,63.0,南,5000,2室2厅1卫
整租·鹏城花园 3室2厅 北,布心,79.5,北,4800,3室2厅1卫
整租·红桂皇冠 1室0厅 南,地王,35.0,南,2700,1室0厅1卫
整租·泰丽苑 3室2厅 东南,黄贝岭,98.0,东南,5500,3室2厅1卫
整租·金色都汇 2室2厅 东南/南,春风路,69.0,东南 南,7200,2室2厅1卫
整租·招商中环·禧寓 2室2厅 西,笋岗,83.46,西,8000,2室2厅1卫
整租·笋岗中心万象华府 1室0厅 南,笋岗,41.0,南,5400,1室0厅1卫
整租·洪湖花园 3室2厅 东南,洪湖,98.0,东南,5800,3室2厅1卫
整租·名骏豪庭 2室1厅 南,莲塘,69.32,南,4500,2室1厅1卫
整租·名骏豪庭 1室1厅 南,莲塘,42.8,南,3800,1室1厅1卫
整租·怡泰大厦 3室2厅 南,黄贝岭,99.0,南,7200,3室2厅1卫
整租·虹桥星座大厦 3室2厅 南,笋岗,70.0,南,6500,3室2厅1卫
整租·中航凯特公寓 1室0厅 南,地王,27.0,南,2700,1室0厅1卫
整租·环岛丽园 2室1厅 东南,螺岭,72.0,东南,6000,2室1厅1卫
整租·鸿园居 1室1厅 南,百仕达,45.0,南,4000,1室1厅1卫
整租·莲馨家园 2室1厅 北,莲塘,59.95,北,5000,2室1厅1卫
整租·翠拥华庭一期 3室2厅 东南,百仕达,104.45,东南,8300,3室2厅1卫
整租·兰亭国际名园 4室2厅 南/北,莲塘,145.1,南 北,12000,4室2厅2卫
整租·碧水园 3室2厅 南,洪湖,94.27,南,5500,3室2厅1卫
整租·京基水贝二期(时代广场) 1室1厅 北,翠竹,45.0,北,5200,1室1厅1卫
整租·城市天地广场 1室1厅 北,万象城,51.0,北,5800,1室1厅1卫
整租·太阳新城 1室1厅 南,布心,41.23,南,4200,1室1厅1卫
整租·新天地名居 1室1厅 东南,黄贝岭,38.36,东南,4500,1室1厅1卫
整租·和平广场 3室1厅 南,地王,83.54,南,6900,3室1厅2卫
整租·愉天小区 1室1厅 南,翠竹,35.0,南,2800,1室1厅1卫
整租·依仙湖居 1室1厅 东南,莲塘,37.0,东南,2000,1室1厅1卫
整租·淘金山·湖景花园二期 3室1厅 东南/南,布心,89.0,东南 南,9000,3室1厅1卫
整租·万事达名苑二期 2室1厅 西南,百仕达,72.0,西南,6000,2室1厅1卫
整租·集浩大厦 2室1厅 南,黄贝岭,85.0,南,6000,2室1厅1卫
整租·翠竹苑 2室1厅 南,百仕达,66.0,南,4500,2室1厅1卫
整租·华达园公寓 1室1厅 东,百仕达,29.0,东,2800,1室1厅1卫
整租·京基水贝二期(时代广场) 1室1厅 西,翠竹,45.0,西,5000,1室1厅1卫
整租·港莲一村 3室2厅 南,莲塘,89.26,南,4200,3室2厅1卫
整租·金城华庭 3室2厅 南,螺岭,94.32,南,9500,3室2厅1卫
整租·朗钜御风庭 1室1厅 南/西北,黄贝岭,46.0,南 西北,4500,1室1厅1卫
整租·万科彩园 3室1厅 南,东门,70.43,南,6300,3室1厅1卫
整租·中洲坊创意中心 2室1厅 北,笋岗,66.0,北,6800,2室1厅1卫
整租·新港鸿花园 2室1厅 东,百仕达,62.0,东,4800,2室1厅1卫
整租·东门168 1室0厅 南,螺岭,24.11,南,2500,1室0厅1卫
整租·嘉湖新都 1室1厅 北,翠竹,31.91,北,3600,1室1厅1卫
整租·阳光天地家园 5室2厅 东/西,翠竹,270.0,东 西,23000,5室2厅4卫
整租·长富花园 2室2厅 南,布心,54.43,南,5000,2室2厅1卫
整租·城市天地广场 2室1厅 南,万象城,70.9,南,5000,2室1厅1卫
整租·聚宝综合楼 2室1厅 南,莲塘,64.73,南,4800,2室1厅1卫
整租·依仙湖居 1室0厅 南,莲塘,32.0,南,2000,1室0厅1卫
整租·梧桐山新居二期 3室2厅 东南,莲塘,88.0,东南,5800,3室2厅2卫
整租·洪湖东岸 2室2厅 东/西,翠竹,72.29,东 西,6100,2室2厅1卫
整租·京基东方华都 1室0厅 东南,螺岭,31.0,东南,3300,1室0厅1卫
整租·马古岭小区 3室1厅 南,翠竹,80.0,南,4600,3室1厅1卫
整租·锦秀新村 2室1厅 南,新秀,60.0,南,3200,2室1厅1卫
整租·嘉湖新都 2室1厅 南,翠竹,64.0,南,5600,2室1厅1卫
整租·四季御园 3室1厅 北,莲塘,87.48,北,7000,3室1厅2卫
整租·金色年华家园 2室2厅 东,莲塘,69.0,东,4850,2室2厅1卫
整租·中信星光名庭 3室2厅 南,东门,110.54,南,13000,3室2厅2卫
整租·联城美园 2室2厅 南,春风路,56.69,南,5200,2室2厅1卫
整租·友谊大厦 2室1厅 东,春风路,41.0,东,4000,2室1厅1卫
整租·源兴居 1室1厅 南,洪湖,31.0,南,3100,1室1厅1卫
整租·雅仕居 1室0厅 南,清水河,20.0,南,2000,1室0厅1卫
整租·地王大厦信兴广场 2室1厅 南,地王,115.0,南,9800,2室1厅1卫
整租·碧湖花园 1室1厅 复式 南,洪湖,20.0,南,1800,1室1厅1卫
整租·碧桂园翠湖国际 1室1厅 南,翠竹,31.0,南,4500,1室1厅1卫
整租·MR.91公馆 1室0厅 南/北,笋岗,38.81,南 北,3500,1室0厅1卫
整租·新世界大厦 1室1厅 东南,螺岭,45.0,东南,4800,1室1厅1卫
整租·金城大厦 2室1厅 东北,春风路,40.0,东北,4200,2室1厅1卫
整租·集浩花园 4室2厅 南,黄贝岭,113.0,南,8200,4室2厅2卫
整租·名仕阁 1室1厅 北,地王,53.64,北,4900,1室1厅1卫
整租·嘉景苑 1室1厅 北,笋岗,35.0,北,2800,1室1厅1卫
整租·松泉阁 2室1厅 北,布心,45.0,北,5200,2室1厅1卫
整租·文锦广场 3室2厅 南,翠竹,147.0,南,10800,3室2厅1卫
整租·华景园别墅南区 4室2厅 跃层 南,莲塘,190.51,南,18000,4室2厅3卫
整租·云景梧桐花园 3室2厅 南/北,莲塘,76.0,南 北,8500,3室2厅1卫
整租·幸福万象 3室2厅 复式 南,罗湖口岸,62.54,南,9000,3室2厅2卫
整租·港澳8号 2室2厅 南,东门,68.0,南,5500,2室2厅1卫
整租·招商中环·禧寓 3室2厅 南,笋岗,128.0,南,13000,3室2厅2卫
整租·碧清园 3室2厅 南/北,银湖,91.18,南 北,7500,3室2厅1卫
整租·万科俊园 5室2厅 南,黄贝岭,90.0,南,20000,5室2厅3卫
整租·聚龙大厦 3室2厅 东南,螺岭,86.0,东南,7000,3室2厅2卫
整租·果园西小区 1室1厅 东南,地王,40.0,东南,2500,1室1厅1卫
整租·心怡花园 3室2厅 南,布心,98.0,南,6200,3室2厅1卫
整租·百仕达花园一期 3室2厅 东南,百仕达,106.0,东南,10800,3室2厅2卫
整租·向西雍睦豪庭 5室2厅 南,春风路,158.0,南,14000,5室2厅2卫
整租·富达花园 3室2厅 南,莲塘,83.0,南,4900,3室2厅1卫
整租·布心花园三区 2室1厅 南,布心,78.0,南,4200,2室1厅1卫
整租·都市名园 3室2厅 南,万象城,114.0,南,11000,3室2厅2卫
整租·靖轩豪苑 3室2厅 东南,黄贝岭,98.0,东南,8200,3室2厅2卫
整租·四季御园 3室2厅 跃层 南,莲塘,124.0,南,8500,3室2厅2卫
合租·都市名园 2居室 南卧,万象城,28.0,南,2700,2室0厅1卫
整租·百仕达花园二期 2室1厅 南,百仕达,88.7,南,7800,2室1厅1卫
整租·锦绣大厦 2室1厅 南,螺岭,104.95,南,6800,2室1厅1卫
整租·经典家园 2室1厅 南,地王,58.0,南,6000,2室1厅1卫
整租·中海天钻 3室2厅 东南,万象城,180.0,东南,23000,3室2厅3卫
整租·雍翠华府 3室2厅 东南,布心,76.0,东南,6200,3室2厅1卫
整租·万科东方尊峪 3室2厅 南/北,莲塘,136.86,南 北,9500,3室2厅2卫
整租·新港鸿花园 6室2厅 复式 南,百仕达,300.0,南,35000,6室2厅6卫
整租·美荔园 4室1厅 东,地王,123.0,东,11000,4室1厅2卫
整租·鸿景翠峰花园 4室2厅 南,莲塘,159.0,南,10000,4室2厅2卫
整租·观山盛苑 3室2厅 东北,布心,102.0,东北,6500,3室2厅2卫
整租·山湖居一期 3室2厅 东北,布心,80.0,东北,5900,3室2厅1卫
整租·世界金融中心 2室1厅 复式 东南,万象城,55.12,东南,6500,2室1厅2卫
整租·东门168 1室0厅 东南,螺岭,27.45,东南,2380,1室0厅1卫
整租·鸿翔花园 2室2厅 东,地王,55.05,东,5600,2室2厅1卫
整租·金碧苑 4室2厅 东南,银湖,133.0,东南,8500,4室2厅2卫
整租·天元大厦 2室1厅 南,地王,85.0,南,5500,2室1厅1卫
整租·中海天钻 4室1厅 南,万象城,180.0,南,23000,4室1厅3卫
整租·四季御园 4室2厅 北,莲塘,81.0,北,9000,4室2厅1卫
整租·星湖花园 2室1厅 南,银湖,56.02,南,5000,2室1厅1卫
整租·鹏基公寓 1室0厅 南,莲塘,33.0,南,1900,1室0厅1卫
整租·名阳阁 1室1厅 南,螺岭,50.0,南,3500,1室1厅1卫
整租·深港豪苑 1室0厅 北,地王,49.17,北,3800,1室0厅1卫
整租·鹿鸣园 3室2厅 南,布心,101.0,南,7500,3室2厅1卫
整租·佳宁娜广场 2室1厅 北/东北,春风路,87.09,北 东北,5800,2室1厅1卫
整租·好运来大厦 1室0厅 南/北,春风路,27.0,南 北,2700,1室0厅1卫
整租·集浩大厦 1室0厅 北,黄贝岭,45.0,北,3700,1室0厅1卫
整租·旺业豪苑 1室1厅 西,东门,51.58,西,4000,1室1厅1卫
整租·都市名园 2室2厅 西北,万象城,84.88,西北,8000,2室2厅1卫
整租·电影大厦 1室0厅 东南,地王,36.0,东南,2800,1室0厅1卫
整租·海丽大厦 2室2厅 东南/南,螺岭,76.0,东南 南,5300,2室2厅1卫
整租·鹏莲花园 3室1厅 南,莲塘,88.0,南,3600,3室1厅1卫
整租·万科东方尊峪 2室2厅 东南,莲塘,90.0,东南,8000,2室2厅1卫
整租·碧桂园翠湖国际 3室2厅 南,翠竹,94.0,南,9800,3室2厅1卫
整租·雍翠华府 2室1厅 西北,布心,44.0,西北,4500,2室1厅1卫
整租·缤纷时代家园 2室2厅 南,螺岭,69.4,南,6200,2室2厅1卫
整租·松泉公寓 2室1厅 北,布心,56.0,北,3300,2室1厅1卫
整租·东安花园 3室2厅 南,百仕达,90.0,南,6600,3室2厅2卫
整租·京基一百大厦 1室1厅 东,地王,43.0,东,5100,1室1厅1卫
整租·旭飞华达园 1室1厅 东,百仕达,38.0,东,3600,1室1厅1卫
整租·祥和花园 3室2厅 东/东南/南,莲塘,97.0,东 东南 南,5800,3室2厅2卫
整租·新世界大厦 1室0厅 西南,螺岭,28.0,西南,3100,1室0厅1卫
整租·悦峰尚府 3室2厅 东,布心,66.0,东,4800,3室2厅1卫
整租·天韵府 2室2厅 东,布心,85.0,东,6300,2室2厅1卫
整租·水贝供电局住宅小区 3室2厅 南,百仕达,103.29,南,8500,3室2厅2卫
整租·中建二局一公司 2室2厅 南,新秀,65.0,南,4200,2室2厅1卫
整租·京基东方都会 2室1厅 南,新秀,60.7,南,5500,2室1厅1卫
整租·悦彩城（西北地块） 3室2厅 南,布心,102.0,南,8000,3室2厅2卫
整租·同乐大厦 1室1厅 东,东门,40.0,东,3200,1室1厅1卫
整租·悦峰尚府 3室2厅 南,布心,91.0,南,6500,3室2厅1卫
整租·恒大天玺公馆 1室1厅 东,地王,29.0,东,4500,1室1厅1卫
整租·鸿翔花园 2室2厅 南,地王,55.0,南,6500,2室2厅1卫
整租·翠苑住宅小区 3室2厅 南,百仕达,87.0,南,4600,3室2厅1卫
整租·红岗花园 2室2厅 南,清水河,74.0,南,4000,2室2厅1卫
整租·风格名苑 1室1厅 南,地王,44.0,南,5600,1室1厅1卫
整租·京基水贝二期(时代广场) 2室1厅 西南,翠竹,70.0,西南,7500,2室1厅1卫
整租·鹏莲花园 2室1厅 南,莲塘,66.0,南,3200,2室1厅1卫
整租·向欣苑 2室1厅 南,春风路,60.91,南,4000,2室1厅1卫
整租·新天地名居 1室1厅 南,黄贝岭,39.0,南,4200,1室1厅1卫
整租·天地大厦 3室2厅 南,地王,93.0,南,6300,3室2厅1卫
整租·华隆园 1室0厅 西,螺岭,30.0,西,2600,1室0厅1卫
整租·松泉公寓 1室1厅 南,布心,34.0,南,1900,1室1厅1卫
整租·太阳新城 2室2厅 南,布心,70.0,南,5800,2室2厅1卫
整租·鹏兴花园二期 2室1厅 北,莲塘,60.0,北,5500,2室1厅1卫
整租·百仕达花园一期 2室1厅 东,百仕达,75.0,东,7000,2室1厅1卫
整租·招商中环·禧寓 2室2厅 南,笋岗,82.0,南,8500,2室2厅1卫
整租·华清园 3室1厅 北,新秀,74.0,北,5500,3室1厅2卫
整租·悦峰尚府 3室2厅 南,布心,62.0,南,4800,3室2厅1卫
整租·深业东岭二期 1室0厅 南,黄贝岭,36.0,南,4500,1室0厅1卫
整租·鹏兴花园三期 3室2厅 东南/南,莲塘,101.0,东南 南,8800,3室2厅1卫
整租·天韵府 2室2厅 南,布心,85.0,南,6300,2室2厅1卫
整租·翠华花园 3室2厅 南,黄贝岭,124.0,南,7200,3室2厅2卫
整租·东乐花园 3室1厅 南,百仕达,91.93,南,6000,3室1厅1卫
整租·中洲坊创意中心 2室1厅 南,笋岗,54.0,南,6300,2室1厅1卫
