title,district,area,direction,price,types
整租·仓南胡同14号院 1室1厅 西南,朝阳门内,45.2,西南,6200,1室1厅1卫
整租·北新桥头条 1室1厅 南/北,东直门,15.3,南 北,5500,1室1厅1卫
整租·和平里七区 2室1厅 南/北,和平里,58.16,南 北,6300,2室1厅1卫
整租·和平里七区 2室1厅 东/西,和平里,59.31,东 西,6800,2室1厅1卫
整租·东唐街 1室1厅 南/北,崇文门,32.0,南 北,3500,1室1厅1卫
整租·北锣鼓巷 1室1厅 东/西,安定门,50.96,东 西,5500,1室1厅1卫
整租·东环居苑 1室1厅 南,广渠门,57.0,南,5500,1室1厅1卫
整租·天华公馆 1室0厅 西,崇文门,37.0,西,4800,1室0厅1卫
整租·西营房 2室1厅 东,安定门,85.07,东,10000,2室1厅1卫
整租·北京汇 1室0厅 北,崇文门,52.41,北,7000,1室0厅1卫
整租·保利蔷薇 2室1厅 西南,广渠门,91.98,西南,11800,2室1厅1卫
整租·北沟沿 1室0厅 南,东四,11.3,南,3200,1室0厅1卫
整租·中海紫御公馆 4室2厅 南/北,陶然亭,210.0,南 北,29000,4室2厅2卫
整租·冠城名敦道A区 1室0厅 西,广渠门,51.0,西,5500,1室0厅1卫
整租·海晟名苑北区 1室1厅 西,工体,47.0,西,6100,1室1厅1卫
整租·保利蔷薇 1室1厅 北,广渠门,57.0,北,6300,1室1厅1卫
整租·王家园胡同 2室1厅 南/北,朝阳门外,73.0,南 北,7000,2室1厅1卫
整租·和平里东街9号院 2室1厅 东北,和平里,80.64,东北,9000,2室1厅1卫
整租·上龙西里 2室1厅 东/南,安定门,73.42,东 南,9800,2室1厅1卫
整租·六铺炕 3室1厅 东/西,安定门,65.0,东 西,10500,3室1厅1卫
整租·望坛新苑 2室1厅 东,永定门,73.0,东,6800,2室1厅1卫
整租·东花市大街2号院 3室1厅 南/北,东花市,68.15,南 北,6900,3室1厅1卫
整租·新奥洋房 2室1厅 南/北,永定门,91.55,南 北,7500,2室1厅1卫
整租·中海紫御公馆 1室2厅 西北,陶然亭,62.0,西北,7800,1室2厅1卫
整租·左安浦园 1室1厅 东南,左安门,67.0,东南,5500,1室1厅1卫
整租·沙子口路70号 2室1厅 南/西南,永定门,56.27,南 西南,5800,2室1厅1卫
整租·崇文门东大街 2室1厅 南,崇文门,56.0,南,7100,2室1厅1卫
整租·富贵园二区 3室1厅 东南,东花市,104.27,东南,13500,3室1厅1卫
整租·盛德紫阙 2室1厅 西南,和平里,104.55,西南,15000,2室1厅1卫
整租·北岗子街 2室1厅 南,崇文门,51.0,南,6300,2室1厅1卫
整租·兴化西里 1室1厅 东/西,和平里,58.58,东 西,5600,1室1厅1卫
整租·和平里五区 1室1厅 东,和平里,40.57,东,4700,1室1厅1卫
整租·新景家园东区 1室1厅 南,崇文门,60.0,南,8600,1室1厅1卫
整租·聚龙花园 3室1厅 南/东北,工体,195.72,南 东北,20700,3室1厅1卫
整租·海运仓小区 3室2厅 复式 南/北,东直门,78.19,南 北,10000,3室2厅2卫
整租·瑞士公寓 1室1厅 北,朝阳门外,72.0,北,11500,1室1厅1卫
整租·水上华城 3室2厅 东/西,广渠门,230.44,东 西,20000,3室2厅2卫
整租·青年湖南街 3室1厅 东/西,安定门,78.0,东 西,11000,3室1厅1卫
整租·阳光都市 1室1厅 北,工体,65.67,北,10000,1室1厅1卫
整租·东直门内北小街2号院 2室1厅 西,东直门,110.0,西,12000,2室1厅1卫
整租·百荣嘉园 2室1厅 西南,永定门,66.64,西南,6000,2室1厅1卫
整租·MOHO国际写字楼 1房间 西,东花市,750.0,西,101250,3室2厅1卫
整租·安外大街 1室1厅 东,安贞,46.83,东,5200,1室1厅1卫
整租·海运仓小区 2室1厅 东/西,东直门,62.3,东 西,9200,2室1厅1卫
整租·东直门南大街 1室1厅 北,东直门,42.0,北,6000,1室1厅1卫
整租·西革新里110号院 1室1厅 东,永定门,44.0,东,4300,1室1厅1卫
整租·小羊宜宾胡同 1室1厅 东,建国门内,42.2,东,5700,1室1厅1卫
整租·东直门外小街10号院 2室1厅 南,东直门,53.0,南,7200,2室1厅1卫
整租·光明西里 2室1厅 东/西,广渠门,49.2,东 西,5000,2室1厅1卫
整租·前门东大街 2室1厅 南,前门,56.95,南,7000,2室1厅1卫
整租·富莱茵花园 3室1厅 北,永定门,98.38,北,7000,3室1厅1卫
整租·朝阳门南小街 1室1厅 南,朝阳门内,55.0,南,6800,1室1厅1卫
整租·铂晶豪庭 3室1厅 西北,工体,141.49,西北,19000,3室1厅2卫
整租·白桥大街 2室1厅 东/西,东花市,57.86,东 西,5700,2室1厅1卫
整租·左安浦园 2室1厅 东南,左安门,60.8,东南,6500,2室1厅1卫
整租·青年湖南街 1室1厅 南,安定门,52.16,南,6800,1室1厅1卫
整租·上龙西里 3室1厅 南/北,安定门,103.0,南 北,14000,3室1厅1卫
整租·左安漪园 3室1厅 东/北,左安门,113.0,东 北,11500,3室1厅1卫
整租·冠城名敦道B区 3室2厅 南/北,广渠门,178.95,南 北,19000,3室2厅2卫
整租·绿景苑 1室0厅 北,广渠门,32.91,北,4000,1室0厅1卫
整租·赵堂子胡同 2室1厅 南/北,建国门内,59.95,南 北,7600,2室1厅1卫
整租·光明西里 2室1厅 东/西,广渠门,47.69,东 西,5200,2室1厅1卫
整租·后局大院胡同 1室1厅 东,东四,9.04,东,3300,1室1厅1卫
整租·万国城MOMA 1室1厅 南,东直门,59.11,南,7000,1室1厅1卫
整租·李村 3室1厅 南/北,永定门,68.7,南 北,5600,3室1厅1卫
整租·东方财富 1室1厅 东北,广渠门,69.71,东北,7000,1室1厅1卫
整租·民旺园 2室1厅 南/北,和平里,51.15,南 北,7100,2室1厅1卫
整租·新景家园东区 1室1厅 南,崇文门,59.28,南,8600,1室1厅1卫
整租·海晟名苑南区 3室2厅 东/西,工体,140.0,东 西,20000,3室2厅2卫
整租·丽苑太和 1室0厅 北,东单,60.7,北,17000,1室0厅1卫
整租·鼎盛园 2室1厅 东,永定门,84.18,东,6800,2室1厅1卫
整租·台基厂头条2号院 1室1厅 南,东单,33.05,南,6000,1室1厅1卫
整租·小牌坊胡同 7室1厅 北,朝阳门内,122.0,北,40000,7室1厅1卫
整租·新裕家园 2室1厅 南/北,崇文门,102.06,南 北,12000,2室1厅1卫
整租·东革新里40号院 1室0厅 南,永定门,41.0,南,3900,1室0厅1卫
整租·富莱茵花园 2室1厅 南/北,永定门,68.62,南 北,4900,2室1厅1卫
整租·长青园 1室1厅 东,左安门,52.1,东,5100,1室1厅1卫
整租·金鱼池中区 2室1厅 南/北,天坛,47.13,南 北,9000,2室1厅1卫
整租·东直门南大街 1室1厅 北,东直门,46.26,北,6300,1室1厅1卫
整租·元嘉国际公寓 1室0厅 西,东直门,47.45,西,6200,1室0厅1卫
整租·火桥北里 2室1厅 东,左安门,56.76,东,5200,2室1厅1卫
整租·东绦胡同 1室0厅 南/北,安定门,15.0,南 北,2500,1室0厅0卫
整租·景泰西里西区 1室1厅 南,永定门,61.0,南,4500,1室1厅1卫
整租·景泰西里西区 3室1厅 南/北,永定门,111.43,南 北,9000,3室1厅2卫
整租·雍和家园二期 3室2厅 东/南,和平里,201.98,东 南,28000,3室2厅2卫
整租·大龙公寓 2室1厅 东/南,安贞,86.91,东 南,9000,2室1厅1卫
整租·安外花园 2室1厅 南/北,和平里,61.0,南 北,7800,2室1厅1卫
整租·前门前 1室1厅 东/西,天坛,53.26,东 西,6800,1室1厅1卫
整租·仓南胡同 2室1厅 南/北,朝阳门内,67.94,南 北,8800,2室1厅1卫
整租·李村 2室1厅 东/西,永定门,54.58,东 西,4900,2室1厅1卫
整租·中剪子巷 1室1厅 南,交道口,20.0,南,4200,1室1厅1卫
整租·前门前酒店公寓 2房间 西南,天坛,58.63,西南,6500,3室2厅1卫
整租·六铺炕 3室1厅 南/北,安定门,88.71,南 北,15000,3室1厅1卫
整租·和平里五区 1室1厅 南,和平里,40.57,南,5200,1室1厅1卫
整租·天天家园 3室1厅 东,永定门,153.0,东,12000,3室1厅2卫
整租·冠城名敦道A区 1室1厅 东,广渠门,69.19,东,7000,1室1厅1卫
整租·春秀路 2室1厅 南/北,东直门,55.0,南 北,7100,2室1厅1卫
整租·交道口北二条35号院 2室1厅 南/北,交道口,60.0,南 北,9500,2室1厅1卫
整租·金鱼池西区 2室1厅 南/北,天坛,71.1,南 北,8400,2室1厅1卫
整租·青年湖北里 2室1厅 南/北,安定门,66.0,南 北,9500,2室1厅1卫
整租·绿景苑 1室1厅 北,广渠门,32.0,北,4500,1室1厅1卫
整租·东四北大街 1室0厅 北,东四,20.0,北,3500,1室0厅1卫
整租·海运仓小区 2室1厅 南,东直门,75.0,南,12000,2室1厅1卫
整租·金鱼池东区 1室1厅 南/北,天坛,53.0,南 北,5500,1室1厅1卫
整租·华龙美晟 2室1厅 西,永定门,80.0,西,6800,2室1厅1卫
整租·前门东大街 2室1厅 南,前门,57.26,南,7200,2室1厅1卫
整租·东堂子胡同 2室2厅 东/西,建国门内,65.47,东 西,8000,2室2厅1卫
整租·国瑞城东区 2室1厅 东北,崇文门,76.0,东北,7500,2室1厅1卫
整租·广渠家园 2室1厅 东/西,广渠门,63.75,东 西,6500,2室1厅1卫
整租·豆瓣胡同 1室1厅 东,朝阳门内,47.99,东,7500,1室1厅1卫
整租·雍和家园二期 3室1厅 西,和平里,148.55,西,18000,3室1厅1卫
整租·国瑞城东区 1室1厅 西,崇文门,46.99,西,5600,1室1厅1卫
整租·禾风相府 1室1厅 西,金宝街,38.0,西,6800,1室1厅1卫
整租·琉璃寺胡同 1室2厅 南,地安门,259.14,南,90000,1室2厅2卫
整租·丽苑太和 2室1厅 南,东单,110.0,南,30000,2室1厅1卫
整租·聚龙花园 4室2厅 复式 南/北,工体,296.0,南 北,30000,4室2厅3卫
整租·纱络胡同 3室1厅 南,安定门,70.0,南,8500,3室1厅1卫
整租·富贵园三区 1室1厅 南,东花市,55.87,南,7000,1室1厅1卫
整租·长巷五条 1室0厅 西,崇文门,13.0,西,5000,1室0厅1卫
整租·东厂北巷 2室1厅 南,灯市口,58.0,南,8500,2室1厅1卫
整租·胡家园小区 2室1厅 西南/北,东直门,81.06,西南 北,9700,2室1厅1卫
整租·北京汇 1室0厅 北,崇文门,52.0,北,7300,1室0厅1卫
整租·新太仓胡同 1室1厅 北,东四,30.0,北,4500,1室1厅1卫
整租·东花市北里中区 1室1厅 东,东花市,47.72,东,5200,1室1厅1卫
整租·南竹杆胡同 3室1厅 南/北,朝阳门内,89.77,南 北,13500,3室1厅1卫
整租·民安小区东直门内北小街 2室1厅 南/北,东直门,75.45,南 北,8800,2室1厅1卫
整租·东直门内大街 3室1厅 南/北,东直门,90.0,南 北,12100,3室1厅1卫
整租·中海紫御公馆 2室1厅 东北,陶然亭,63.71,东北,8100,2室1厅1卫
整租·华人一品大厦 1房间 南,东四,18.0,南,3350,3室2厅1卫
整租·景泰西里西区 1室1厅 南,永定门,61.0,南,5900,1室1厅1卫
整租·北京上舍 1室0厅 北,广渠门,62.0,北,6000,1室0厅1卫
整租·安外东河沿 2室1厅 西北,安定门,53.15,西北,8000,2室1厅1卫
整租·MOHO国际写字楼 3房间 南,东花市,16.99,南,7000,3室2厅1卫
整租·新奥洋房 1室0厅 西,永定门,44.96,西,4600,1室0厅1卫
整租·左安浦园 2室1厅 东北,左安门,92.23,东北,8000,2室1厅1卫
整租·东厂北巷3号院 3室1厅 东南,灯市口,65.81,东南,10200,3室1厅1卫
整租·鼓楼外大街52号 1室1厅 东,安定门,46.0,东,6200,1室1厅1卫
整租·东方银座 2室1厅 南,东直门,113.17,南,13700,2室1厅1卫
整租·草厂北巷 1室1厅 东,地安门,13.0,东,5500,1室1厅1卫
整租·兴隆都市馨园 2室1厅 南,崇文门,73.23,南,8200,2室1厅1卫
整租·幸福家园三期 2室1厅 西北,广渠门,96.0,西北,11500,2室1厅1卫
整租·中海紫御公馆 2室1厅 东北,陶然亭,60.57,东北,8000,2室1厅1卫
整租·长安太和 2室2厅 西北,建国门内,140.52,西北,76000,2室2厅2卫
整租·长安太和 1室2厅 西南,建国门内,129.94,西南,76000,1室2厅2卫
整租·新景家园西区 1室1厅 南,崇文门,58.46,南,6200,1室1厅1卫
整租·安外大街3号院 1室1厅 南,安定门,45.23,南,5000,1室1厅1卫
整租·广渠门内大街 3室1厅 南/北,广渠门,77.91,南 北,7800,3室1厅1卫
整租·方家胡同 1室1厅 南,交道口,12.9,南,4000,1室1厅0卫
整租·北新桥头条 1室1厅 北,东直门,12.0,北,3500,1室1厅1卫
整租·新中西街 1室1厅 东,朝阳门外,40.51,东,4800,1室1厅1卫
整租·朝阳门内大街75号院 2室1厅 南/北,朝阳门内,80.0,南 北,16000,2室1厅1卫
整租·新怡家园 2室2厅 南/北,崇文门,144.91,南 北,18500,2室2厅2卫
整租·安乐林头条2号院 2室1厅 南/北,永定门,57.91,南 北,4600,2室1厅1卫
整租·西营房 1室1厅 东/北,安定门,37.09,东 北,5000,1室1厅1卫
整租·胡家园小区 2室1厅 西北,东直门,57.26,西北,7200,2室1厅1卫
整租·国瑞城中区 1室1厅 东,崇文门,59.08,东,8200,1室1厅1卫
整租·清水苑 2室1厅 南/北,东直门,65.37,南 北,8800,2室1厅1卫
整租·天坛西里东区 2室1厅 东/西,天坛,60.03,东 西,5000,2室1厅1卫
整租·甘水桥 2室1厅 南/北,和平里,60.0,南 北,8500,2室1厅1卫
整租·黄化门街 7室1厅 南/北,东四,200.0,南 北,49000,7室1厅1卫
整租·东华门大街 1室1厅 南,东单,40.0,南,6900,1室1厅1卫
整租·富贵园三区 2室1厅 东南,东花市,76.46,东南,8500,2室1厅1卫
整租·礼士胡同 1室1厅 南,金宝街,14.0,南,4500,1室1厅1卫
整租·新世界中心 1室0厅 东,崇文门,58.4,东,7500,1室0厅1卫
整租·国瑞城中区 2室1厅 西,崇文门,75.3,西,7600,2室1厅1卫
整租·地坛北门 2室1厅 南,和平里,51.29,南,7000,2室1厅1卫
整租·天坛西里东区 3室1厅 南/北,天坛,68.45,南 北,6500,3室1厅1卫
整租·朝内大街136号院 1室1厅 西南,朝阳门内,65.0,西南,8200,1室1厅1卫
整租·国瑞城中区 2室1厅 东,崇文门,75.0,东,7600,2室1厅1卫
整租·育树四条 1室1厅 南,东直门,37.96,南,5500,1室1厅1卫
整租·忠实里 1室1厅 东,广渠门,49.0,东,4200,1室1厅1卫
整租·东直门外大街(东城） 1室1厅 南,东直门,39.28,南,5300,1室1厅1卫
整租·十字坡东里 2室1厅 南/北,工体,53.3,南 北,7500,2室1厅1卫
整租·东中街 2室1厅 东北,东直门,48.0,东北,5600,2室1厅1卫
整租·东四块玉南街 2室1厅 南/北,左安门,52.7,南 北,5500,2室1厅1卫
整租·中海紫御公馆 4室2厅 南/北,陶然亭,210.31,南 北,27000,4室2厅2卫
整租·民安小区东扬威街 2室1厅 南,东直门,71.0,南,8800,2室1厅1卫
整租·左安浦园 1室1厅 西,左安门,52.66,西,5500,1室1厅1卫
整租·中海紫御公馆 1室2厅 西北,陶然亭,61.63,西北,8300,1室2厅1卫
整租·花市枣苑二期 1室1厅 北,东花市,73.0,北,9000,1室1厅1卫
整租·仓南胡同12号院 1室1厅 南,朝阳门内,43.0,南,6000,1室1厅1卫
整租·崇文门东大街 1室1厅 南,崇文门,40.0,南,5400,1室1厅1卫
整租·北新仓胡同 2室1厅 东/西,东直门,56.84,东 西,8300,2室1厅1卫
整租·胡家园小区 2室1厅 东北,东直门,52.87,东北,6600,2室1厅1卫
整租·中海紫御公馆 2室1厅 东北,陶然亭,61.66,东北,8300,2室1厅1卫
整租·幸福北里 2室1厅 南/北,广渠门,45.8,南 北,5500,2室1厅1卫
整租·大龙公寓 3室2厅 东/南/西/北,安贞,140.0,东 南 西 北,16600,3室2厅2卫
整租·北京汇 2室1厅 南,崇文门,83.44,南,11800,2室1厅1卫
整租·东直门外大街(东城） 2室1厅 南,东直门,70.03,南,7999,2室1厅1卫
整租·国瑞城西区 1室1厅 东,崇文门,61.98,东,9000,1室1厅1卫
整租·东罗圈胡同 1室1厅 南,金宝街,21.0,南,5500,1室1厅1卫
整租·龙潭西里 2室1厅 南/北,左安门,49.9,南 北,6200,2室1厅1卫
整租·青龙胡同 3室1厅 南/北,东直门,60.0,南 北,9300,3室1厅1卫
整租·中海紫御公馆 1室2厅 西北,陶然亭,61.48,西北,8000,1室2厅1卫
整租·内务部街 1室0厅 北,金宝街,5.5,北,1600,1室0厅0卫
整租·安化南里 2室1厅 东北,广渠门,50.0,东北,5000,2室1厅1卫
整租·金鱼池西区 4室2厅 南/北,天坛,112.66,南 北,11000,4室2厅2卫
整租·华龙美晟 1室1厅 北,永定门,51.0,北,5100,1室1厅1卫
整租·化工大院 2室1厅 南/北,和平里,54.57,南 北,8000,2室1厅1卫
整租·金桥国际 1室1厅 西,广渠门,54.41,西,5000,1室1厅1卫
整租·金世纪嘉园 1室1厅 北,广渠门,69.0,北,6800,1室1厅1卫
整租·朝阳首府 2室1厅 西/北,朝阳门内,92.56,西 北,15000,2室1厅1卫
整租·国瑞城东区 2室1厅 西,崇文门,75.15,西,8300,2室1厅1卫
整租·中海紫御公馆 1室2厅 西北,陶然亭,63.0,西北,7700,1室2厅1卫
整租·西革新里124号 3室1厅 南/北,永定门,57.24,南 北,5100,3室1厅1卫
整租·巷上嘉园 1室1厅 北,安定门,64.0,北,8500,1室1厅1卫
整租·永定门东街中里 2室1厅 南/北,天坛,49.89,南 北,5600,2室1厅1卫
整租·民旺园 2室1厅 南,和平里,57.0,南,7300,2室1厅1卫
整租·富贵园三区 1室1厅 东北,东花市,56.88,东北,6300,1室1厅1卫
整租·车站路6号院 2室1厅 南,北京南站,51.06,南,5000,2室1厅1卫
整租·兴隆都市馨园 1室1厅 南,崇文门,53.2,南,5500,1室1厅1卫
整租·绿景馨园 2室1厅 南/北,广渠门,53.0,南 北,6300,2室1厅1卫
整租·花市枣苑二期 1室1厅 北,东花市,73.0,北,6900,1室1厅1卫
整租·新景家园东区 1室1厅 南,崇文门,59.0,南,6500,1室1厅1卫
整租·本家润园一期 1室1厅 南/西,东花市,73.81,南 西,8000,1室1厅1卫
整租·民旺园 2室1厅 南,和平里,59.0,南,7000,2室1厅1卫
整租·花市枣苑三期 1室0厅 北,东花市,45.0,北,6600,1室0厅1卫
整租·华龙美晟 2室1厅 西北,永定门,76.56,西北,5500,2室1厅1卫
整租·城市亮点 1室1厅 北,永定门,49.0,北,4300,1室1厅1卫
整租·金世纪嘉园 1室1厅 南,广渠门,60.0,南,6500,1室1厅1卫
整租·左安浦园 2室2厅 东,左安门,97.55,东,8200,2室2厅1卫
整租·西青年沟 3室1厅 南/北,安贞,58.2,南 北,6700,3室1厅1卫
整租·忠实里 2室1厅 东,广渠门,60.0,东,6800,2室1厅1卫
整租·沙子口路72号 2室1厅 南,永定门,66.14,南,5300,2室1厅1卫
整租·安贞苑50号院 2室1厅 南/西北,安贞,65.65,南 西北,7200,2室1厅1卫
整租·北京上舍 1室0厅 东,广渠门,46.01,东,5500,1室0厅1卫
整租·阳光都市 1室1厅 北,工体,65.0,北,9500,1室1厅1卫
整租·北官厅胡同 2室1厅 南/北,东直门,57.73,南 北,6700,2室1厅1卫
整租·革新南路2号院 3室1厅 南/北,永定门,80.95,南 北,6500,3室1厅1卫
整租·东堂子胡同 2室1厅 东,建国门内,80.0,东,11000,2室1厅1卫
整租·新景家园东区 2室1厅 南/北,崇文门,76.12,南 北,8000,2室1厅1卫
整租·新景家园东区 3室2厅 南,崇文门,92.72,南,11500,3室2厅1卫
整租·民安小区东扬威街 2室1厅 南,东直门,71.0,南,12000,2室1厅1卫
整租·海运仓小区 2室1厅 东/西,东直门,53.42,东 西,8100,2室1厅1卫
整租·富贵园三区 1室1厅 东,东花市,64.76,东,6200,1室1厅1卫
整租·景泰东里 2室1厅 东/西,蒲黄榆,71.22,东 西,5800,2室1厅1卫
整租·罗车胡同 9室1厅 东/南/西/北,东四,200.0,东 南 西 北,39000,9室1厅1卫
整租·中景濠庭 3室2厅 南,安定门,204.25,南,36000,3室2厅2卫
整租·民旺园 2室1厅 南/北,和平里,60.0,南 北,7200,2室1厅1卫
整租·三元街甲19号院 2室1厅 南/北,永定门,53.27,南 北,5500,2室1厅1卫
整租·安乐林头条2号院 2室1厅 南/北,永定门,57.9,南 北,5400,2室1厅1卫
整租·革新里小区 2室1厅 南/北,永定门,67.0,南 北,5000,2室1厅1卫
整租·民安小区东直门内北小街 3室1厅 南/北,东直门,97.94,南 北,13800,3室1厅1卫
整租·国瑞城西区 2室2厅 西南,崇文门,143.31,西南,24000,2室2厅2卫
整租·景泰西里西区 3室1厅 复式 南,永定门,107.31,南,9500,3室1厅2卫
整租·雍和家园一期 4室2厅 南,和平里,267.0,南,28000,4室2厅2卫
整租·西青年沟 2室1厅 南,安贞,47.8,南,6150,2室1厅1卫
整租·豆瓣胡同 3室1厅 南,朝阳门内,86.1,南,14000,3室1厅1卫
整租·工体北里 2室1厅 南/北,工体,56.83,南 北,7500,2室1厅1卫
整租·上龙西里 2室1厅 东南,安定门,70.0,东南,7800,2室1厅1卫
整租·新景家园东区 1室1厅 东/西,崇文门,67.8,东 西,8300,1室1厅1卫
整租·秦老胡同 2室1厅 南/北,地安门,20.1,南 北,5500,2室1厅1卫
整租·广渠门内大街 2室1厅 南/北,广渠门,65.47,南 北,6500,2室1厅1卫
整租·西革新里110号院 1室1厅 南,永定门,41.6,南,4300,1室1厅1卫
整租·幸福家园三期 2室1厅 东南,广渠门,97.04,东南,10500,2室1厅1卫
整租·领行国际 2室1厅 北,广渠门,58.46,北,6200,2室1厅1卫
整租·北京上舍 2室1厅 西,广渠门,73.3,西,7500,2室1厅1卫
整租·丽苑太和 1室1厅 北,东单,60.0,北,22000,1室1厅1卫
整租·东直门外小街10号院 2室1厅 南/北,东直门,61.01,南 北,6900,2室1厅1卫
整租·冠城名敦道A区 1室0厅 西,广渠门,63.73,西,6800,1室0厅1卫
整租·国瑞城西区 1室0厅 北,崇文门,66.87,北,8500,1室0厅1卫
整租·幸福家园三期 2室1厅 西,广渠门,77.06,西,8200,2室1厅1卫
整租·东环居苑 1室1厅 南,广渠门,60.0,南,5500,1室1厅1卫
整租·东罗圈胡同 1室0厅 南,金宝街,8.0,南,1900,1室0厅0卫
整租·新世界家园 3室2厅 南/北,崇文门,157.0,南 北,23000,3室2厅2卫
整租·光明楼 2室1厅 南/西/北,广渠门,61.07,南 西 北,6600,2室1厅1卫
整租·甘水桥 1室1厅 东,和平里,43.47,东,5800,1室1厅1卫
整租·和平里五区 1室1厅 南/西,和平里,40.98,南 西,5000,1室1厅1卫
整租·安外大街 1室1厅 东,安贞,46.83,东,6000,1室1厅1卫
整租·东方财富 1室0厅 西,广渠门,45.29,西,4800,1室0厅1卫
整租·保利蔷薇 2室1厅 北,广渠门,60.49,北,7500,2室1厅1卫
整租·长巷四条 2室1厅 南/北,崇文门,65.0,南 北,6200,2室1厅1卫
整租·菊儿胡同 1室0厅 东,地安门,25.0,东,3800,1室0厅1卫
整租·北京INN 3房间 东南,朝阳门内,93.1,东南,13000,3室2厅1卫
整租·盛德紫阙 2室1厅 东,和平里,115.0,东,15000,2室1厅1卫
整租·新世界家园 2室2厅 南/北,崇文门,127.0,南 北,16500,2室2厅2卫
整租·保利蔷薇 1室1厅 北,广渠门,57.01,北,6800,1室1厅1卫
整租·广渠家园 1室1厅 东,广渠门,51.0,东,5100,1室1厅1卫
整租·忠实里 1室1厅 东,广渠门,49.0,东,4700,1室1厅1卫
整租·MOHO国际写字楼 1房间 北,东花市,24.78,北,4400,3室2厅1卫
整租·前门东大街 2室1厅 西,前门,49.55,西,6800,2室1厅1卫
整租·花市枣苑三期 1室1厅 北,东花市,52.14,北,5500,1室1厅1卫
整租·冠城名敦道A区 1室0厅 东,广渠门,68.19,东,5400,1室0厅1卫
整租·金舆东华 1室2厅 南,建国门内,151.05,南,35000,1室2厅2卫
整租·新世界家园 4室2厅 南/西/北,崇文门,205.0,南 西 北,27000,4室2厅2卫
整租·青年湖南里 2室1厅 南,安定门,60.0,南,8000,2室1厅1卫
整租·炮局胡同 1室0厅 南,东直门,10.27,南,4000,1室0厅1卫
整租·青年湖北里 2室1厅 南/北,安定门,54.47,南 北,6800,2室1厅1卫
整租·中景濠庭 4室2厅 南/北,安定门,299.43,南 北,35000,4室2厅3卫
整租·中海紫御公馆 1室2厅 西北,陶然亭,63.56,西北,7500,1室2厅1卫
整租·安德路47号院 2室1厅 东/西,安定门,58.0,东 西,5700,2室1厅1卫
整租·望坛新苑 2室1厅 东/西,永定门,88.79,东 西,7500,2室1厅1卫
整租·使馆壹号院 3室2厅 南/西/北,东直门,222.52,南 西 北,55000,3室2厅3卫
整租·阳光都市 1室1厅 北,工体,64.88,北,9300,1室1厅1卫
整租·火桥北里 2室1厅 东,左安门,62.21,东,5900,2室1厅1卫
整租·板厂南里 2室1厅 南/北,广渠门,50.04,南 北,6200,2室1厅1卫
整租·冠城名敦道A区 1室0厅 西,广渠门,63.73,西,6100,1室0厅1卫
整租·天天家园 2室1厅 西,永定门,106.6,西,7750,2室1厅1卫
整租·地坛北门 2室1厅 南,和平里,51.0,南,6000,2室1厅1卫
整租·凯德华玺 6房间 南/北,金宝街,252.21,南 北,35000,3室2厅1卫
整租·新景家园东区 1室1厅 西南,崇文门,62.22,西南,6600,1室1厅1卫
整租·定安里 2室1厅 南/北,永定门,55.77,南 北,5000,2室1厅1卫
整租·领行国际 2室1厅 西,广渠门,106.08,西,10500,2室1厅1卫
整租·忠实里 1室1厅 东/西,广渠门,48.9,东 西,5500,1室1厅1卫
整租·天利园 2室1厅 南/北,广渠门,102.0,南 北,11000,2室1厅1卫
整租·北京INN 2房间 北,朝阳门内,61.73,北,8200,3室2厅1卫
整租·左安浦园 2室1厅 东/南,左安门,80.13,东 南,7200,2室1厅1卫
整租·东四二条 2室1厅 南/北,东四,58.0,南 北,7800,2室1厅1卫
整租·安德路乙61号院 2室1厅 南/北,安定门,61.0,南 北,7300,2室1厅1卫
整租·广渠家园 1室1厅 西,广渠门,51.35,西,4800,1室1厅1卫
整租·金世纪嘉园 2室1厅 东南/北,广渠门,91.39,东南 北,8900,2室1厅1卫
整租·南板桥胡同 1室1厅 西,东四,11.0,西,2700,1室1厅0卫
整租·望坛新苑 2室1厅 东,永定门,74.1,东,7300,2室1厅1卫
整租·板桥胡同 3室1厅 南/北,东四,66.0,南 北,9500,3室1厅1卫
整租·西水井胡同 2室1厅 南/北,朝阳门内,76.9,南 北,9300,2室1厅1卫
整租·京城仁合 2室2厅 南/北,广渠门,125.41,南 北,12500,2室2厅2卫
整租·纱络胡同 1室0厅 南,安定门,14.0,南,2800,1室0厅1卫
整租·西水井胡同 2室1厅 南/北,朝阳门内,68.18,南 北,8500,2室1厅1卫
整租·永定府 2室1厅 南/北,永定门,89.49,南 北,10500,2室1厅1卫
整租·万国城MOMA 3房间 复式 南,东直门,110.0,南,14000,3室2厅1卫
整租·和平里一区 1室1厅 南/北,和平里,53.79,南 北,7600,1室1厅1卫
整租·仓南胡同14号院 1室1厅 南,朝阳门内,41.0,南,7800,1室1厅1卫
整租·东交民巷13号院 3室1厅 南/北,前门,77.0,南 北,11500,3室1厅1卫
整租·大方家胡同 1室1厅 东,朝阳门内,50.42,东,7400,1室1厅1卫
整租·外交部街33号院 2室1厅 东/西,建国门内,87.0,东 西,14000,2室1厅1卫
整租·前门前 4室2厅 南/北,天坛,168.13,南 北,25300,4室2厅2卫
整租·东直门内北小街8号院 1室1厅 东北,东直门,61.3,东北,7200,1室1厅1卫
整租·永定府 2室1厅 南/北,永定门,89.4,南 北,11000,2室1厅1卫
