title,district,area,direction,price,types
整租·V公馆II期 2室1厅 南,高新公园道,70.0,南,1500,2室1厅1卫
整租·公园道泓苑 3室2厅 南/北,高新公园道,130.0,南 北,2200,3室2厅2卫
整租·公园道泓苑 3室2厅 南,高新公园道,90.0,南,1600,3室2厅1卫
整租·金玺总部港 2室1厅 南,高新新郑大,82.0,南,1200,2室1厅1卫
整租·建业香雅园 3室1厅 南,五龙口,99.0,南,2100,3室1厅2卫
整租·翰林国际城蘑菇公寓 2室1厅 南,高新公园道,48.0,南,1400,2室1厅2卫
整租·南流瑞景湾 1室0厅 南,高新梧桐,50.0,南,900,1室0厅1卫
整租·国家大学科技园 1室1厅 南,五龙口,300.0,南,8800,1室1厅0卫
整租·升龙又一城AB区 1室0厅 西,高新梧桐,46.9,西,1000,1室0厅1卫
整租·秦庄玺园 3室2厅 南,高新梧桐,90.0,南,1700,3室2厅1卫
整租·万科城玖 4室2厅 南,高新万科,143.0,南,6500,4室2厅2卫
整租·南流瑞景湾 1室1厅 东,高新梧桐,50.0,东,900,1室1厅1卫
整租·翠竹苑 3室2厅 南/北,高新公园道,112.0,南 北,2000,3室2厅1卫
整租·升龙又一城AB区 1室0厅 东,高新梧桐,47.0,东,1000,1室0厅1卫
整租·华强城市广场云瓴 1室1厅 西,五龙口,38.8,西,900,1室1厅1卫
整租·基正盛世港湾 3室1厅 西,高新梧桐,90.0,西,1300,3室1厅1卫
整租·洼刘新城C区 2室1厅 南,高新梧桐,90.0,南,1400,2室1厅1卫
整租·荣盛花语水岸 3室2厅 南/北,高新万科,121.0,南 北,1800,3室2厅2卫
整租·西雅图 2室2厅 南/北,高新外国语,91.58,南 北,1200,2室2厅1卫
整租·升龙又一城AB区 2室2厅 东/南,高新梧桐,90.0,东 南,1600,2室2厅1卫
整租·升龙又一城AB区 3室2厅 南,高新梧桐,98.99,南,2000,3室2厅1卫
整租·康桥九溪天悦 3室2厅 南/北,高新新郑大,89.0,南 北,800,3室2厅1卫
整租·睿智花园 2室2厅 南,高新梧桐,90.0,南,1200,2室2厅1卫
整租·朗悦西都汇 2室1厅 东,高新公园道,65.0,东,1600,2室1厅1卫
整租·翰林国际城蘑菇公寓 2室1厅 南,高新公园道,47.0,南,1500,2室1厅1卫
整租·万丰慧城 3室2厅 南/北,高新公园道,109.31,南 北,1700,3室2厅1卫
整租·丁香丽景苑 2室2厅 复式 北,高新梧桐,75.0,北,1500,2室2厅1卫
整租·朗悦公园府悦棠苑 3室2厅 南/北,高新梧桐,89.0,南 北,2200,3室2厅1卫
整租·秦庄嘉园 3室2厅 南,高新梧桐,90.0,南,1600,3室2厅1卫
整租·总部企业基地 1室0厅 东/南/西/北,高新公园道,309.0,东 南 西 北,10000,1室0厅1卫
整租·总部企业基地 1室1厅 东/南/西/北,高新公园道,309.0,东 南 西 北,10000,1室1厅0卫
整租·总部企业基地 1室0厅 东/南/西/北,高新公园道,309.0,东 南 西 北,10000,1室0厅1卫
整租·石佛艺术公社 2室1厅 南/北,高新梧桐,42.0,南 北,1200,2室1厅1卫
整租·龙汇雅居 2室1厅 复式 南,高新梧桐,45.43,南,1250,2室1厅1卫
整租·万科城雅梅苑 3室2厅 南/北,高新万科,89.0,南 北,1200,3室2厅1卫
整租·公园道泓苑 3室2厅 东,高新公园道,130.0,东,2900,3室2厅2卫
整租·基正盛世港湾 2室1厅 南/北,高新梧桐,94.0,南 北,1200,2室1厅1卫
整租·新芒果春天大厦 1室1厅 南,高新梧桐,45.0,南,1000,1室1厅1卫
整租·悦润府东区 2室2厅 南,高新万科,90.0,南,1200,2室2厅1卫
整租·东原阅城一期 3室2厅 南,省体育中心,89.0,南,1500,3室2厅1卫
整租·悦府 3室2厅 南,高新石佛,90.0,南,1500,3室2厅1卫
整租·兰寨新城 2室1厅 南,高新梧桐,78.0,南,1400,2室1厅1卫
整租·保利文化广场公寓 1室1厅 北,高新公园道,36.0,北,1000,1室1厅1卫
整租·南流瑞景湾 3室2厅 南/北,高新梧桐,110.0,南 北,1600,3室2厅1卫
整租·鸿森大院 1室1厅 西南,高新梧桐,45.0,西南,800,1室1厅1卫
整租·恒大城芙蓉园 2室2厅 南,高新外国语,82.0,南,1100,2室2厅1卫
合租·全威花园西院 1居室 南卧,五龙口,25.0,南,800,1室1厅1卫
整租·万科城小世界 3室1厅 东,高新万科,47.0,东,1400,3室1厅2卫
整租·湖畔花园 3室2厅 南/北,高新万科,120.0,南 北,1500,3室2厅2卫
整租·金科城二期 4室2厅 南/北,高新梧桐,143.0,南 北,3600,4室2厅2卫
整租·文雅青年公寓 2室1厅 南,高新梧桐,59.0,南,900,2室1厅1卫
整租·荣盛花语水岸 3室2厅 南/北,高新万科,121.32,南 北,1550,3室2厅2卫
整租·文雅青年公寓 2室1厅 东,高新梧桐,58.0,东,1100,2室1厅1卫
整租·V公馆II期 1室1厅 南,高新公园道,70.0,南,1300,1室1厅1卫
整租·文雅青年公寓 1室1厅 南,高新梧桐,63.22,南,1300,1室1厅1卫
整租·华强城市广场二期 2室2厅 南,五龙口,75.0,南,1400,2室2厅1卫
整租·恒大城芙蓉园 3室2厅 南,高新外国语,117.0,南,1700,3室2厅1卫
整租·枣陈阳光城 2室2厅 南,高新双湖科技城,87.0,南,1000,2室2厅1卫
整租·万科城水云苑 4室2厅 东南,高新万科,141.0,东南,1600,4室2厅2卫
整租·祝福红城二期 3室2厅 南,高新梧桐,121.0,南,1700,3室2厅1卫
整租·恒大城芙蓉园 3室1厅 南,高新外国语,98.0,南,1300,3室1厅1卫
整租·谦祥万和城D区 2室1厅 南,高新新郑大,85.0,南,1200,2室1厅1卫
整租·万科城小世界 1室1厅 东/东南,高新万科,33.0,东 东南,1100,1室1厅1卫
整租·翰林国际城丁楼庄园 2室2厅 南,高新公园道,92.0,南,1500,2室2厅1卫
整租·万和公馆 1室1厅 南/北,高新新郑大,35.0,南 北,1000,1室1厅1卫
整租·恒大城翠柳园 3室2厅 南,高新外国语,130.0,南,1500,3室2厅2卫
整租·金科城壹号院 3室2厅 南,高新梧桐,118.0,南,3600,3室2厅2卫
整租·万科城玖 3室2厅 南,高新万科,90.5,南,1500,3室2厅1卫
整租·纽科科技园 2室1厅 南/北,高新公园道,198.0,南 北,6300,2室1厅1卫
整租·任寨宜居城 2室2厅 南/北,高新双湖科技城,90.0,南 北,1100,2室2厅1卫
整租·祝福红城一期 3室2厅 南,高新梧桐,115.0,南,1900,3室2厅1卫
整租·南流瑞景湾 2室2厅 南,高新梧桐,90.0,南,1200,2室2厅1卫
整租·万科美景橙果 3室2厅 南/北,高新万科,89.0,南 北,1500,3室2厅1卫
整租·恒大城芙蓉园 2室2厅 东南,高新外国语,95.0,东南,1200,2室2厅1卫
整租·保利和光屿湖逸园 4室2厅 南/北,高新万科,143.0,南 北,2000,4室2厅2卫
整租·朗悦公园道1号熙园 3室1厅 南/北,高新公园道,87.0,南 北,1000,3室1厅1卫
整租·万科城湖心岛 3室2厅 南,高新万科,125.0,南,2500,3室2厅2卫
整租·公园道泓苑 3室2厅 南/北,高新公园道,130.0,南 北,2200,3室2厅2卫
整租·新合鑫观悦锦苑 2室1厅 南,高新新郑大,58.19,南,1200,2室1厅1卫
整租·基正盛世港湾 3室2厅 南,高新梧桐,95.0,南,1400,3室2厅1卫
整租·万科城锦枫苑 2室2厅 南,高新万科,77.0,南,1200,2室2厅1卫
整租·洼刘新城C区 3室2厅 南,高新梧桐,133.0,南,2000,3室2厅2卫
整租·金辉优步花园 3室2厅 南,高新万科,89.0,南,1500,3室2厅1卫
整租·朗悦公园道1号玺园 3室2厅 南/北,高新公园道,89.0,南 北,1900,3室2厅1卫
整租·谦祥万和城一期 4室2厅 南/北,高新新郑大,124.0,南 北,1300,4室2厅2卫
整租·祝福红城五期 2室1厅 西,高新梧桐,75.0,西,1300,2室1厅1卫
整租·紫薇小区 2室2厅 西南,高新梧桐,90.0,西南,1800,2室2厅1卫
整租·升龙又一城1号院 1室1厅 北,高新梧桐,52.0,北,1300,1室1厅1卫
整租·玉兰先禾 1室1厅 南,高新梧桐,37.0,南,1000,1室1厅1卫
整租·翰林国际城丁楼庄园 3室2厅 南,高新公园道,128.0,南,1800,3室2厅1卫
整租·西湖颐城 3室2厅 南,常西湖,80.0,南,1600,3室2厅1卫
合租·谦祥万和城D区 5居室 南卧,高新新郑大,20.0,南,550,5室0厅2卫
整租·升龙又一城AB区 3室2厅 南,高新梧桐,89.0,南,1400,3室2厅1卫
整租·欢河家园 3室1厅 南,省体育中心,75.0,南,1100,3室1厅1卫
整租·荣邦城 4室1厅 南,高新外国语,106.0,南,1300,4室1厅1卫
整租·兰寨新城 1室1厅 南,高新梧桐,60.0,南,1100,1室1厅1卫
整租·睿达广场 2室1厅 东,高新梧桐,42.0,东,1200,2室1厅1卫
整租·WE+空间 1室0厅 北,高新梧桐,38.0,北,1300,1室0厅1卫
整租·祝福红城一期 3室2厅 南,高新梧桐,90.0,南,1600,3室2厅1卫
整租·恒大城翠柳园 3室2厅 南,高新外国语,118.0,南,1700,3室2厅2卫
整租·国家大学科技园 5室1厅 西,五龙口,314.0,西,12000,5室1厅0卫
整租·公园道泓苑 3室2厅 南,高新公园道,90.0,南,1500,3室2厅1卫
整租·新合鑫观悦锦苑 2室1厅 南/北,高新新郑大,58.0,南 北,1100,2室1厅1卫
整租·碧桂园天悦湾 3室1厅 南,五龙口,89.0,南,1800,3室1厅1卫
整租·东原阅城一期 3室1厅 南,省体育中心,89.0,南,1300,3室1厅1卫
整租·绿洲花园1号院 2室1厅 复式 北,五龙口,41.0,北,850,2室1厅1卫
整租·鸿森大院 1室1厅 南,高新梧桐,45.0,南,850,1室1厅1卫
整租·荣邦城中区 3室2厅 南,高新外国语,89.0,南,1000,3室2厅1卫
整租·正弘高新数码港 1室1厅 东,高新梧桐,39.0,东,800,1室1厅1卫
整租·万科城采薇苑 3室2厅 南,高新万科,88.0,南,1499,3室2厅1卫
整租·东史马小区南区 2室2厅 南,高新外国语,90.0,南,1300,2室2厅1卫
整租·瓦屋李村 2室2厅 南,高新梧桐,87.0,南,1400,2室2厅1卫
整租·文雅青年公寓 3室2厅 南,高新梧桐,110.0,南,1700,3室2厅1卫
整租·美的翰悦府 3室2厅 南/北,高新万科,89.0,南 北,1600,3室2厅1卫
整租·绿洲花园1号院 2室1厅 南/北,五龙口,98.0,南 北,1600,2室1厅1卫
整租·翰林国际城孔园 3室1厅 南/北,高新新郑大,95.0,南 北,1900,3室1厅1卫
整租·华强城市广场天颂 1室1厅 复式 东,五龙口,38.89,东,1300,1室1厅1卫
整租·保利文化广场公寓 2室1厅 南,高新公园道,40.54,南,1300,2室1厅1卫
整租·升龙又一城1号院 3室2厅 西,高新梧桐,89.0,西,1700,3室2厅1卫
整租·河南地矿高新大厦 2室2厅 南,高新外国语,100.53,南,1300,2室2厅1卫
整租·翰林国际城孟园 1室1厅 南/北,高新公园道,60.0,南 北,1400,1室1厅1卫
整租·保利文化广场公寓 2室1厅 南,高新公园道,50.0,南,1300,2室1厅1卫
整租·恒大城芙蓉园 3室1厅 南,高新外国语,97.0,南,1500,3室1厅1卫
整租·恒大翡翠华庭 2室1厅 南/北,高新外国语,79.0,南 北,1500,2室1厅1卫
整租·谦祥万华城华府 3室1厅 南,高新石佛,89.0,南,2000,3室1厅1卫
整租·高新锦和苑A区 2室1厅 北,高新新郑大,80.0,北,1000,2室1厅1卫
整租·五龙怡景 2室2厅 南,南阳路,96.0,南,1250,2室2厅1卫
整租·朗悦公园道1号玺园 3室2厅 南/北,高新公园道,89.0,南 北,2200,3室2厅2卫
整租·五龙新城香馨园 2室1厅 南,五龙口,64.0,南,1200,2室1厅1卫
整租·万科城雅梅苑 3室2厅 南/北,高新万科,108.0,南 北,1900,3室2厅1卫
整租·碧桂园西湖二号院  3室2厅 南,常西湖,89.68,南,1500,3室2厅1卫
整租·碧桂园西湖名城五号院 3室2厅 南/北,常西湖,118.0,南 北,2000,3室2厅2卫
整租·睿智花园 3室1厅 南/北,高新梧桐,90.0,南 北,1100,3室1厅1卫
整租·国家大学科技园 2室1厅 南,五龙口,142.0,南,7000,2室1厅0卫
整租·祝福红城一期 3室3厅 南/北,高新梧桐,130.0,南 北,2000,3室3厅2卫
整租·恒大城紫玉园 2室2厅 南,高新外国语,85.0,南,1500,2室2厅1卫
整租·国家大学科技园 3室1厅 东,五龙口,240.0,东,9500,3室1厅0卫
整租·保利文化广场公寓 1室0厅 西,高新公园道,33.0,西,900,1室0厅1卫
整租·万科城秋棠苑 3室2厅 南,高新万科,89.0,南,1400,3室2厅1卫
整租·万科城雅梅苑 3室1厅 南,高新万科,89.0,南,1300,3室1厅1卫
整租·万科城水云苑 2室1厅 南,高新万科,86.0,南,1000,2室1厅1卫
整租·高新锦和苑B区 2室1厅 南/北,高新新郑大,75.0,南 北,1000,2室1厅1卫
整租·碧桂园名城三号院  3室2厅 南/北,常西湖,127.0,南 北,2100,3室2厅2卫
整租·升龙又一城AB区 3室2厅 南,高新梧桐,90.15,南,1600,3室2厅1卫
整租·中海万锦熙岸 3室1厅 南,高新万科,121.0,南,1400,3室1厅2卫
整租·WE+空间 1室1厅 南,高新梧桐,46.0,南,1100,1室1厅1卫
整租·西现代城 3室1厅 南/北,高新公园道,133.0,南 北,2300,3室1厅2卫
整租·郭庄社区 1室1厅 南/北,高新梧桐,50.0,南 北,1100,1室1厅1卫
整租·郭庄盛世新天地 2室1厅 南/北,高新梧桐,90.0,南 北,1400,2室1厅1卫
整租·中原国家广告产业园 1室0厅 北,高新梧桐,65.44,北,1700,1室0厅1卫
整租·升龙又一城1号院 1室1厅 北,高新梧桐,52.0,北,1200,1室1厅1卫
整租·万科城采薇苑 2室2厅 南/北,高新万科,122.0,南 北,2200,2室2厅2卫
整租·金兰西景苑 2室1厅 北,高新公园道,33.0,北,1100,2室1厅1卫
整租·正商湖西学府 3室2厅 南/北,高新万科,112.0,南 北,1500,3室2厅2卫
整租·中原国家广告产业园 2室1厅 南,高新梧桐,200.0,南,7600,2室1厅0卫
整租·大正水晶森林 3室2厅 南,高新万科,89.0,南,800,3室2厅1卫
整租·翰林国际城桃李园小区 2室1厅 南,高新新郑大,81.0,南,1650,2室1厅1卫
整租·东原阅城一期 3室2厅 南,省体育中心,89.0,南,1300,3室2厅1卫
整租·新芒果春天苑 3室1厅 南,高新梧桐,84.0,南,1500,3室1厅1卫
整租·恒大翡翠华庭 3室2厅 南,高新外国语,92.0,南,1500,3室2厅1卫
整租·睿智花园 3室2厅 南,高新梧桐,100.0,南,1500,3室2厅1卫
整租·美景菩提 3室2厅 西南,高新梧桐,87.88,西南,1500,3室2厅1卫
整租·五龙新城香榭园 3室2厅 南,五龙口,87.0,南,1500,3室2厅1卫
整租·华润悦景湾 3室2厅 南,高新万科,99.0,南,1400,3室2厅1卫
整租·亿科新城 2室2厅 南,高新万科,90.0,南,1100,2室2厅1卫
整租·秦庄嘉园 3室2厅 南,高新梧桐,90.0,南,1650,3室2厅1卫
整租·悦府 3室2厅 南,高新石佛,96.0,南,1000,3室2厅1卫
整租·恒大城紫玉园 2室2厅 南,高新外国语,89.0,南,1300,2室2厅1卫
整租·碧桂园天悦湾 4室2厅 南,五龙口,143.0,南,3500,4室2厅2卫
整租·金辉优步花园 3室2厅 南,高新万科,88.0,南,1200,3室2厅1卫
整租·升龙又一城1号院 3室2厅 东,高新梧桐,140.0,东,1500,3室2厅2卫
整租·张五砦二号院 2室1厅 南,高新双湖科技城,90.0,南,1000,2室1厅1卫
整租·万科城雅梅苑 3室2厅 南/北,高新万科,89.0,南 北,1300,3室2厅1卫
整租·任寨宜居城 2室2厅 南,高新双湖科技城,90.0,南,1000,2室2厅1卫
整租·祝福红城二期 3室2厅 东南,高新梧桐,90.0,东南,1500,3室2厅1卫
整租·碧桂园天悦湾 3室2厅 南,五龙口,89.0,南,1900,3室2厅1卫
整租·朗悦公园道1号北苑 3室2厅 西南,高新公园道,89.0,西南,1600,3室2厅1卫
整租·新芒果春天苑 3室2厅 南,高新梧桐,87.0,南,1500,3室2厅1卫
整租·绿洲花园1号院 4室2厅 东/南,五龙口,100.0,东 南,1500,4室2厅2卫
整租·锦绣苑 1室1厅 东/北,高新公园道,57.34,东 北,1300,1室1厅1卫
整租·恒大城牡丹园 3室2厅 东,高新外国语,101.0,东,1400,3室2厅1卫
整租·朗悦公园道1号北苑 4室2厅 南/北,高新公园道,115.8,南 北,2100,4室2厅1卫
整租·碧桂园西流湖名城一号院 3室2厅 南,常西湖,89.0,南,1400,3室2厅1卫
整租·祝福红城五期 3室2厅 南,高新梧桐,128.0,南,1000,3室2厅2卫
整租·金桥西棠 3室2厅 南,高新公园道,95.0,南,2000,3室2厅1卫
整租·升龙又一城1号院 1室1厅 北,高新梧桐,54.0,北,1100,1室1厅1卫
整租·金辉优步花园 4室2厅 南/北,高新万科,127.0,南 北,1900,4室2厅2卫
整租·悦府 2室2厅 西北,高新石佛,70.87,西北,1300,2室2厅1卫
整租·保利永威西溪花园 3室1厅 南/北,高新梧桐,86.33,南 北,1500,3室1厅1卫
整租·绿洲花园1号院 3室2厅 南/北,五龙口,137.0,南 北,1300,3室2厅1卫
整租·张五砦二号院 1室1厅 南,高新双湖科技城,45.0,南,800,1室1厅1卫
整租·荣盛花语水岸 3室2厅 南/北,高新万科,130.0,南 北,1800,3室2厅2卫
整租·保利永威西溪花园 3室2厅 南,高新梧桐,89.0,南,1300,3室2厅1卫
整租·恒大城芙蓉园 3室2厅 南/北,高新外国语,99.0,南 北,1100,3室2厅1卫
整租·恒大城牡丹园 3室2厅 南,高新外国语,117.0,南,1800,3室2厅1卫
整租·龙汇雅居 4室1厅 南/北,高新梧桐,130.0,南 北,2000,4室1厅2卫
整租·东原阅城一期 3室2厅 南/北,省体育中心,124.0,南 北,1500,3室2厅2卫
整租·朗悦公园道1号玺园 3室2厅 南,高新公园道,89.0,南,1900,3室2厅1卫
整租·莲花苑 2室1厅 东北,高新新郑大,88.0,东北,1500,2室1厅1卫
整租·荣邦城 4室1厅 东南/南,高新外国语,106.0,东南 南,1800,4室1厅1卫
整租·恒大城芙蓉园 2室2厅 南,高新外国语,82.6,南,1600,2室2厅1卫
整租·学府花园(高新) 3室2厅 南/北,高新公园道,147.0,南 北,1700,3室2厅2卫
整租·华强城市广场天颂 2室1厅 南,五龙口,80.0,南,1100,2室1厅1卫
整租·中海万锦熙岸 3室2厅 南/北,高新万科,89.0,南 北,1250,3室2厅1卫
整租·朗悦公园道1号玺园 3室1厅 南,高新公园道,89.21,南,2000,3室1厅1卫
整租·恒大城牡丹园 3室2厅 南,高新外国语,107.0,南,1600,3室2厅1卫
整租·正弘青云筑 3室2厅 南/北,高新公园道,132.0,南 北,1600,3室2厅2卫
整租·正弘高新数码港 1室1厅 南,高新梧桐,38.0,南,1000,1室1厅1卫
整租·金辉优步花园 3室1厅 南,高新万科,89.0,南,1200,3室1厅1卫
整租·糖果时光 3室2厅 南,高新新郑大,88.0,南,1150,3室2厅1卫
整租·中原制药厂家属院 3室2厅 南/北,高新梧桐,100.0,南 北,900,3室2厅1卫
整租·万丰慧城 3室1厅 南,高新公园道,110.0,南,1600,3室1厅1卫
整租·石佛艺术公社 1室1厅 东,高新梧桐,65.0,东,1660,1室1厅1卫
整租·全威花园西院 2室2厅 南,五龙口,86.0,南,1400,2室2厅1卫
整租·碧桂园西湖二号院  3室2厅 南/北,常西湖,98.0,南 北,1550,3室2厅1卫
整租·金科城二期 3室2厅 南/北,高新梧桐,119.0,南 北,2600,3室2厅2卫
整租·任寨宜居城 2室1厅 南/北,高新双湖科技城,90.0,南 北,900,2室1厅1卫
整租·中海万锦熙岸 4室2厅 南/北,高新万科,144.0,南 北,1600,4室2厅2卫
整租·南流瑞景湾 1室1厅 南,高新梧桐,50.0,南,900,1室1厅1卫
整租·翰林国际城桃李园小区 2室1厅 南,高新新郑大,60.0,南,1200,2室1厅1卫
整租·万科城雅梅苑 3室2厅 南,高新万科,89.0,南,1300,3室2厅1卫
整租·碧桂园西湖二号院  3室2厅 南/北,常西湖,89.0,南 北,1600,3室2厅1卫
整租·帝苑别墅 2室2厅 南/北,高新梧桐,109.0,南 北,1400,2室2厅1卫
整租·宏莲花园 2室1厅 北,高新梧桐,91.0,北,1400,2室1厅1卫
整租·西湖颐城 2室2厅 南,常西湖,80.0,南,1100,2室2厅1卫
整租·绿洲花园1号院 3室2厅 南/北,五龙口,112.0,南 北,2000,3室2厅2卫
整租·万科城锦枫苑 3室2厅 南,高新万科,89.0,南,1500,3室2厅1卫
整租·保利文化广场公寓 1室1厅 南,高新公园道,40.0,南,1300,1室1厅1卫
整租·新芒果春天苑 3室2厅 南,高新梧桐,86.0,南,1800,3室2厅1卫
整租·恒大城牡丹园 3室2厅 南/北,高新外国语,101.0,南 北,1400,3室2厅1卫
整租·万科城雅梅苑 3室1厅 南/北,高新万科,89.0,南 北,1500,3室1厅1卫
整租·万科城紫兰苑 3室2厅 南,高新万科,89.0,南,1400,3室2厅1卫
整租·升龙又一城1号院 3室1厅 南,高新梧桐,89.0,南,1500,3室1厅1卫
整租·绿洲花园1号院 2室1厅 南,五龙口,37.0,南,1100,2室1厅1卫
整租·裕华满园 3室1厅 南/北,高新新郑大,89.0,南 北,1500,3室1厅1卫
整租·公园道1号V公馆1期 1室1厅 南,高新公园道,45.0,南,900,1室1厅1卫
整租·祝福红城二期 3室2厅 南/北,高新梧桐,146.0,南 北,2000,3室2厅2卫
整租·公园道1号V公馆1期 1室1厅 南,高新公园道,60.0,南,1000,1室1厅1卫
整租·祝福红城三期 2室1厅 南,高新梧桐,89.0,南,1400,2室1厅1卫
整租·恒大翡翠华庭 3室2厅 南,高新外国语,121.0,南,2000,3室2厅2卫
整租·美的翰悦府 3室2厅 南/北,高新万科,89.0,南 北,1300,3室2厅1卫
整租·丁香丽景苑 2室1厅 南,高新梧桐,74.0,南,800,2室1厅1卫
整租·万科城雅梅苑 3室1厅 南/北,高新万科,89.0,南 北,1400,3室1厅1卫
整租·美的翰悦府 3室2厅 南/北,高新万科,112.0,南 北,1300,3室2厅2卫
整租·万华城郁香苑 3室2厅 南/北,高新石佛,89.0,南 北,1500,3室2厅1卫
整租·保利文化广场公寓 1室1厅 复式 北,高新公园道,41.0,北,1300,1室1厅1卫
整租·谦祥万和城D区 2室1厅 南,高新新郑大,80.0,南,1100,2室1厅1卫
整租·丁香丽景苑 2室1厅 南/北,高新梧桐,70.0,南 北,1000,2室1厅1卫
整租·朗悦公园道1号熙园 3室2厅 南,高新公园道,87.25,南,2700,3室2厅1卫
整租·学府欣园 4室2厅 南,高新外国语,166.0,南,1600,4室2厅2卫
整租·新芒果春天大厦 2室1厅 西,高新梧桐,50.0,西,1000,2室1厅1卫
整租·新合鑫观悦和苑 4室2厅 南/北,高新新郑大,130.0,南 北,1800,4室2厅1卫
整租·任寨宜居城 2室2厅 南,高新双湖科技城,90.0,南,1100,2室2厅1卫
整租·丁香丽景苑 1室1厅 北,高新梧桐,70.0,北,1200,1室1厅1卫
整租·朗悦公园府悦桐苑 3室2厅 南,高新梧桐,89.0,南,1900,3室2厅1卫
整租·朗悦公园道1号玺园 3室1厅 南/北,高新公园道,90.0,南 北,2000,3室1厅1卫
整租·石佛艺术公社 1室1厅 北,高新梧桐,42.0,北,900,1室1厅1卫
整租·盛和苑 3室2厅 南/北,高新公园道,140.0,南 北,2000,3室2厅1卫
整租·祥瑞苑 3室1厅 南,高新万科,89.0,南,1200,3室1厅1卫
整租·万和公馆 1室1厅 东,高新新郑大,50.0,东,1000,1室1厅1卫
整租·朗悦公园道1号北苑 3室2厅 南/北,高新公园道,120.0,南 北,2500,3室2厅2卫
整租·高新企业加速器 4室0厅 南/北,高新梧桐,190.0,南 北,25000,4室0厅2卫
整租·通和明镜台 3室2厅 南,五龙口,97.0,南,1300,3室2厅1卫
整租·美的翰悦府 3室2厅 南,高新万科,88.59,南,1200,3室2厅1卫
整租·糖果时光 2室1厅 东南,高新新郑大,71.0,东南,1100,2室1厅1卫
整租·绿洲花园1号院 2室1厅 北,五龙口,38.0,北,900,2室1厅1卫
整租·荣盛花语水岸 3室2厅 南/北,高新万科,124.96,南 北,1200,3室2厅1卫
整租·湖畔花园 4室2厅 南,高新万科,138.44,南,1500,4室2厅2卫
整租·绿洲花园1号院 2室1厅 东北,五龙口,85.0,东北,1400,2室1厅1卫
整租·翰林国际城桃李园小区 2室2厅 南,高新新郑大,81.0,南,1600,2室2厅1卫
整租·湖畔花园 3室2厅 南/北,高新万科,121.0,南 北,1300,3室2厅1卫
整租·高新锦和苑A区 3室2厅 南,高新新郑大,125.0,南,1200,3室2厅1卫
整租·正商湖西学府 3室2厅 东南/南,高新万科,94.0,东南 南,1200,3室2厅1卫
整租·学府嘉园 4室2厅 南/北,高新外国语,166.0,南 北,1700,4室2厅2卫
整租·盛世港湾 2室2厅 南/北,五龙口,86.0,南 北,1000,2室2厅1卫
整租·恒大翡翠华庭 3室2厅 南/北,高新外国语,112.0,南 北,1600,3室2厅2卫
整租·万丰慧城 2室1厅 南,高新公园道,87.65,南,1650,2室1厅1卫
整租·翰林国际城丁楼庄园 2室1厅 南,高新公园道,92.0,南,800,2室1厅1卫
整租·美景菩提 3室2厅 南/北,高新梧桐,88.0,南 北,1500,3室2厅1卫
整租·升龙又一城1号院 2室1厅 南,高新梧桐,89.0,南,1400,2室1厅1卫
整租·升龙又一城1号院 1室1厅 北,高新梧桐,52.0,北,1200,1室1厅1卫
整租·华强城市广场云瓴 1室0厅 东,五龙口,39.0,东,1000,1室0厅1卫
整租·朗悦公园道1号誉园 3室2厅 南,高新公园道,89.0,南,2300,3室2厅1卫
整租·恒大城芙蓉园 4室2厅 南/北,高新外国语,142.94,南 北,2000,4室2厅2卫
整租·睿智花园 2室1厅 南,高新梧桐,110.0,南,1200,2室1厅1卫
整租·华强城市广场天颂 1室1厅 东南,五龙口,46.0,东南,1200,1室1厅1卫
整租·龙汇雅居 2室1厅 复式 南,高新梧桐,54.0,南,1400,2室1厅1卫
整租·金科城壹号院 3室2厅 东南,高新梧桐,89.0,东南,2100,3室2厅1卫
整租·万科城雅梅苑 3室2厅 南/北,高新万科,108.0,南 北,1700,3室2厅2卫
整租·朗悦公园道1号南苑 3室2厅 南,高新公园道,89.0,南,1700,3室2厅1卫
整租·中原国家广告产业园 1室1厅 南,高新梧桐,558.87,南,17000,1室1厅1卫
整租·保利文化广场尚园 1室0厅 北,高新公园道,96.0,北,4000,1室0厅1卫
整租·洼刘新城A区 2室1厅 东南,高新梧桐,90.0,东南,1600,2室1厅1卫
整租·龙汇雅居 2室1厅 复式 北,高新梧桐,54.23,北,1100,2室1厅1卫
整租·荣邦城东区 3室2厅 南/北,高新外国语,99.4,南 北,1800,3室2厅1卫
整租·万科城紫兰苑 3室2厅 南/北,高新万科,89.0,南 北,1300,3室2厅1卫
整租·保利文化广场公寓 1室1厅 南,高新公园道,33.0,南,900,1室1厅1卫
整租·碧桂园西湖名城五号院 3室2厅 南/北,常西湖,135.0,南 北,2000,3室2厅2卫
整租·华强城市广场二期 2室2厅 西北,五龙口,75.0,西北,1500,2室2厅1卫
整租·正弘青云筑 4室2厅 南/北,高新公园道,160.0,南 北,2200,4室2厅2卫
整租·祝福红城二期 3室2厅 南,高新梧桐,116.95,南,2000,3室2厅1卫
整租·兰寨新城 1室1厅 西北,高新梧桐,50.0,西北,1200,1室1厅1卫
整租·朗悦公园府悦棠苑 4室2厅 南,高新梧桐,135.92,南,1200,4室2厅2卫
整租·V公馆II期 1室1厅 东南,高新公园道,48.85,东南,1200,1室1厅1卫
整租·宏莲花园 3室1厅 南,高新梧桐,108.0,南,1800,3室1厅1卫
